Language	FileName	ModelName	Counter	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	DH_Sigma_NoPunct	DH_Mean_NoPunct
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-2.475077	0.15321706	0.36170948	-7.84087
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	-2.5585003	0.47114697	0.43365154	4.2366314
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-2.8561041	0.045750365	-0.053020824	2.4480615
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.6618394	0.16483319	0.4523626	3.9018986
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	-0.27196887	0.49264553	0.55199575	1.9583176
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	0.19092548	0.23508167	0.41996783	5.0028944
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-1.8946353	0.1440475	0.4427754	-4.327962
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	0.21203952	0.051538415	0.3600598	6.4403777
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	0.01773129	0.99297297	0.008115958	2.3987591
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	0.011599585	1.0214291	0.37434536	4.4697747
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	0.008089451	0.98950934	0.0390159	1.3214513
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	-0.009498762	1.0106037	0.03546161	2.500895
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	1.2325288	0.03966388	0.35950923	7.392599
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	1.03791	-0.043088682	0.34887427	6.8341403
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-0.69150186	0.026765337	0.41551557	6.0478826
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.7182139	0.088017926	0.36299822	6.5699625
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	0.7315257	-0.025574585	0.33474216	7.136464
Japanese	3679914	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.02679305	0.97456944	0.98125184	-0.0011777169
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	2.560157	0.57154745	0.51405877	-3.0303202
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	1.6464808	0.43237537	0.3865552	-1.2798382
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.37045282	0.25266004	0.1976394	-0.361162
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-1.5165422	0.37091628	0.40898928	-2.5830958
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	-0.08491067	0.58367044	0.5873053	-1.9200296
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	case	0.014148728	1.0280758	1.0121809	-0.016335903
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.5795465	0.4302526	0.37283015	-1.7161223
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-1.7084961	0.34392938	0.24811912	-2.2322655
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	1.8111349	0.26564205	0.45838946	-3.4279435
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.2033387	0.51316	0.6089306	-2.141294
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-0.97171956	0.34201264	0.1155318	1.2837166
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	0.00351892	1.0310618	1.0033661	-0.044199172
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-2.103355	0.6112998	0.54724306	-2.7419608
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-0.56225616	0.8715142	0.60510933	-2.318769
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	0.9322746	0.6080088	0.38348934	-4.21354
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	0.3665254	0.9216585	0.44295838	-3.2651172
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	-0.7819797	0.97480035	0.40503675	-1.7517557
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	0.6173818	0.6494811	0.30544883	-2.7125108
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	list	0.008750267	0.9633813	0.9961925	-0.0032441383
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.13443339	0.27074862	0.1579061	-1.2410014
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	-2.5565417	0.22902045	0.16749173	-1.6757882
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-0.2131219	0.48142335	0.34774452	0.7532516
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.70966834	0.27230313	0.18704449	-0.387753
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	-0.026750794	0.18620458	0.22265406	-1.815805
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	0.985989	0.578072	0.7376014	-1.3411483
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.01159423	0.97893935	0.9694494	-0.011241353
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	0.3318197	0.9636566	0.90309775	-0.33106926
Irish	910807	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	-0.33568692	0.20447049	0.38495082	-3.2756763
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	1.9858484	0.1817253	0.09191518	-2.1413517
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	1.0469967	0.09170468	0.041905064	-0.23070112
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.51438755	0.07472952	0.1049106	1.5328776
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-0.85323256	0.19862354	0.12964827	-0.077098265
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	1.618573	0.18698329	0.16108511	-2.268594
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-3.3832917	0.5201133	0.4857194	-2.6327703
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	case	-0.012440707	0.9941912	0.9613554	0.78799933
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.6159843	0.16687556	0.15458472	-3.0102584
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	2.454703	0.13910975	0.34896728	-5.9112916
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.0627254	0.86747026	0.51626235	-1.7104033
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	-0.6279654	0.89115876	0.89136416	-0.33206537
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	0.1883673	0.17888547	0.06604239	1.3427885
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	-0.37737232	0.1243584	0.06817716	0.9812822
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-0.011013126	1.0188861	0.98948246	-0.0041964054
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-1.0140082	0.8004802	0.40183765	-2.8181512
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	-1.4474454	0.1250875	0.074451566	-1.1282623
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	-1.0596128	0.44675294	0.22226992	-5.370087
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	0.43038207	0.5592878	0.028797988	0.09407689
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	-0.6260649	0.39289007	0.21556619	-4.066514
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	mark	-0.02850763	0.99331677	0.9102781	0.30805066
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.33229008	0.17282718	0.061411355	-2.1798325
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	-0.20572247	0.027225364	0.045762282	0.6408876
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-0.0742621	0.41642514	0.21614215	1.2162702
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-1.1732279	0.08402882	0.029189352	-0.43109676
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	-0.2562373	0.107960485	0.063888036	-0.8402214
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	orphan	1.871934	0.55518705	0.1883269	-1.279184
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	0.48235235	0.24663423	0.23591352	-0.36710626
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	0.63223636	0.11991306	0.15048434	0.75329757
Gothic	1096327	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	-1.210102	0.09008721	0.103452615	0.07177035
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	1.4649619	0.25078073	0.2030641	3.1464076
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	1.7540051	0.06892132	0.052610192	0.4944935
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	0.33089545	0.08418261	0.056463897	1.452354
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-3.0675638	0.1917831	0.038668938	-0.94720113
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	1.6153569	0.3724276	0.31085485	-4.0013137
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-1.9707364	0.049228847	0.06480033	-2.3414946
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	0.15728806	0.12977056	0.07758957	0.20561707
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-5.387289	0.41661346	0.41111305	5.265941
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	3.60485	0.12107973	0.35839105	-6.246632
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	cop	-0.30852932	0.94621944	0.79721093	-0.018677859
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.3101513	0.29942453	0.13550693	-0.06256681
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	-0.34744766	0.8586983	0.4450359	-3.6664422
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-1.0535729	0.12931333	0.05396616	-0.44611526
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	2.1635258	0.49060535	0.3410845	0.7364572
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	0.3261279	0.8910763	0.44443783	-3.8925922
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-1.0329776	0.6696144	0.38641983	-5.458707
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	0.7708714	0.1000069	0.048856236	0.66708416
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	-5.1243577	0.42633215	0.24507977	4.229641
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	2.2286265	0.3567927	0.07824666	-2.7287657
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	-0.89296746	0.12140026	0.070226565	1.3066573
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	0.41176966	0.94126046	0.35693106	2.3583767
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-0.3672285	0.12401817	0.02622169	2.3415039
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	1.2869818	0.026396325	0.027031282	1.4392487
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-1.6020578	0.12682928	0.032704815	0.07125525
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.30350906	0.06423362	0.0301276	1.7321069
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	0.70539147	-0.06288856	0.020672994	1.0073506
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	1.8510858	0.36681724	0.5214618	-2.3634756
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.031046346	0.966627	1.0102736	0.028348885
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	2.3723674	0.6945834	0.4822127	-0.4539501
Basque	5430429	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	-0.9570176	0.15003921	0.10049333	1.4743191
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	0.82350594	0.13960677	0.087704785	-2.3952851
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	1.9498036	0.084636725	0.043200195	-0.60490227
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.43943682	0.040872	0.04559418	1.705654
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-2.5048163	0.060556997	0.199938	5.2027144
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	0.11982846	0.9665853	0.8890144	-0.80219346
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-2.119958	0.047853198	0.13765323	3.1723447
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.0813504	0.15754877	0.122677624	-2.6298354
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-1.9851161	0.6226931	0.39379486	-3.754558
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	2.5314145	0.10672321	0.34519348	-6.0315504
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	0.8226315	0.4927201	0.45590273	-3.0193884
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	0.5132835	0.280249	0.22304039	0.23943615
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-0.39746636	0.12836243	0.21171117	4.2007213
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	-0.14482342	0.08073114	0.13170403	1.5493332
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	0.021440204	0.9871651	0.69349945	-1.8812644
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-3.4572892	0.51684254	0.3961832	-4.9260283
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	goeswith	-0.013860124	0.9684122	0.8985612	-0.5638264
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	iobj	-0.4322507	0.063782215	0.08372221	-0.9168643
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_case	1.1918603	0.95617324	0.1115941	-3.5430632
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cc	3.7962103	0.44401133	0.34354144	-5.3558745
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_cop	-0.02034039	0.99999404	0.11008862	-0.978613
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	lifted_mark	2.4829574	0.61433166	0.29414207	-5.1271524
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nmod	-2.7849019	0.09625657	0.024709202	2.193081
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nsubj	0.024544984	0.048928924	0.022339182	1.1831176
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	nummod	-1.0443258	0.17143603	0.2918603	3.062466
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obj	-0.7476579	0.09525206	0.03504175	-0.7939231
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	obl	0.18721691	0.0353173	0.045274068	0.11876062
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	orphan	1.0413601	0.7777362	0.6879228	-0.31797427
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	parataxis	2.124299	0.1087349	0.06646703	0.28255093
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	punct	0.027582332	1.0088328	1.0124594	-0.058463182
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	vocative	1.0739958	0.5283221	0.4207597	0.084479965
Latvian	2818837	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	xcomp	-1.4102668	0.19286045	0.09266016	-2.714699
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	acl	2.0150838	-0.061039053	0.113599285	-5.157
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advcl	2.1906903	0.03372635	-0.04943853	-0.6920136
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	advmod	-0.7323482	0.023181824	-0.05533762	1.5208012
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	amod	-2.6111093	0.051802546	-0.018495345	2.4159338
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	appos	1.472937	-0.0031317119	0.19595355	-5.9885774
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	aux	-0.4974412	-0.030227562	-0.014299715	2.0635285
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	case	0.006767288	1.02422	1.0083505	0.0030740444
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	cc	3.380819	0.47117725	0.39799008	4.5118437
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	ccomp	1.4378914	-0.03524468	-0.08432812	-1.3276243
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	compound	-0.062092073	0.2222602	-0.08447443	-0.95331997
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	conj	2.009527	0.016243296	0.3160801	-9.206634
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	csubj	1.3069686	0.06329335	-0.06507613	-2.4785051
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	dep	1.2386903	0.013267588	0.08175912	-1.8408844
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	det	-0.5545516	-0.07912028	-0.04617004	3.7191246
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	discourse	-0.16906679	-0.082833245	0.04229176	1.9733496
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	expl	-0.7112734	-0.02418796	-0.015741074	1.4235381
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	fixed	-3.86226	0.41292223	0.36957303	-6.825517
Czech	499722	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_FuncHead_Coarse.py	1990000	flat	-4.0378013	-0.13829832	0.015626332	-1.8303493
