$Afrikaans	GERMANIC
xcomp	xcomp	Afrikaans	staat_xcomp	15	1.0	0.931034482759	# TODO seems volition doesn't appear?
xcomp	xcomp	Arabic	wizArap_1_xcomp	10	1.0	0.987966841965
xcomp	xcomp	Arabic	غَادَر_xcomp	10	1.0	0.987966841965
xcomp	xcomp	Arabic	wajab-i_1_xcomp	10	1.0	0.987966841965
$Basque	AGREE
xcomp	xcomp	Basque	ukan_xcomp	274	0.120437956204	0.1821428571433	# all xcomp deps have same direction
xcomp	xcomp	Basque	izan_xcomp	212	0.183962264151	0.182142857143
xcomp	xcomp	Basque	behar_izan_xcomp	79	0.0126582278481	0.182142857143
xcomp	xcomp	Basque	eskatu_xcomp	42	0.119047619048	0.182142857143
xcomp	xcomp	Basque	jo_xcomp	35	0.0571428571429	0.182142857143
xcomp	xcomp	Basque	lortu_xcomp	23	0.434782608696	0.182142857143
xcomp	xcomp	Basque	erabaki_xcomp	21	0.142857142857	0.182142857143
xcomp	xcomp	Basque	egin_xcomp	21	0.142857142857	0.182142857143
xcomp	xcomp	Basque	iruditu_xcomp	20	0.2	0.182142857143
xcomp	xcomp	Basque	bihurtu_xcomp	19	0.0	0.182142857143
xcomp	xcomp	Basque	helburu_xcomp	13	0.0769230769231	0.182142857143
xcomp	xcomp	Basque	leporatu_xcomp	13	0.153846153846	0.182142857143
xcomp	xcomp	Basque	bilakatu_xcomp	11	0.0	0.182142857143
xcomp	xcomp	Basque	onartu_xcomp	10	0.4	0.182142857143
xcomp	xcomp	Basque	egon_xcomp	10	0.5	0.182142857143
$Belarusia	AGREE
xcomp	xcomp	Belarusian	магчы_xcomp	20	1.0	0.988888888889	# all xcomp deps have same direction
$Bulgarian	AGREE
xcomp	xcomp	Bulgarian	мога_xcomp	337	0.99703264095	0.9900709219866	# all xcomp deps have same direction
xcomp	xcomp	Bulgarian	ща_xcomp	47	1.0	0.990070921986
xcomp	xcomp	Bulgarian	успея_xcomp	33	1.0	0.990070921986
xcomp	xcomp	Bulgarian	започна_xcomp	20	1.0	0.990070921986
xcomp	xcomp	Bulgarian	опитам-(се)_xcomp	20	1.0	0.990070921986
xcomp	xcomp	Bulgarian	продължавам_xcomp	19	1.0	0.990070921986
xcomp	xcomp	Bulgarian	опитвам-(се)_xcomp	17	1.0	0.990070921986
xcomp	xcomp	Bulgarian	продължа_xcomp	14	1.0	0.990070921986
$Catalan	AGREE
xcomp	xcomp	Catalan	voler_xcomp	176	0.988636363636	0.950293718934	# all xcomp deps have same direction
xcomp	xcomp	Catalan	permetre_xcomp	139	1.0	0.950293718934
xcomp	xcomp	Catalan	intentar_xcomp	79	1.0	0.950293718934
xcomp	xcomp	Catalan	decidir_xcomp	75	1.0	0.950293718934
xcomp	xcomp	Catalan	dir_xcomp	72	0.652777777778	0.950293718934
xcomp	xcomp	Catalan	pretendre_xcomp	66	1.0	0.950293718934
xcomp	xcomp	Catalan	obligar_xcomp	57	1.0	0.950293718934
xcomp	xcomp	Catalan	tenir_xcomp	49	1.0	0.950293718934
xcomp	xcomp	Catalan	acusar_xcomp	45	1.0	0.950293718934
xcomp	xcomp	Catalan	aconseguir_xcomp	45	1.0	0.950293718934
xcomp	xcomp	Catalan	explicar_xcomp	38	0.894736842105	0.950293718934
xcomp	xcomp	Catalan	instar_xcomp	37	1.0	0.950293718934
xcomp	xcomp	Catalan	considerar_xcomp	36	1.0	0.950293718934
xcomp	xcomp	Catalan	disposat_xcomp	32	1.0	0.950293718934
xcomp	xcomp	Catalan	saber_xcomp	31	1.0	0.950293718934
xcomp	xcomp	Catalan	preveure_xcomp	29	1.0	0.950293718934
xcomp	xcomp	Catalan	recordar_xcomp	29	0.965517241379	0.950293718934
xcomp	xcomp	Catalan	creure_xcomp	27	1.0	0.950293718934
xcomp	xcomp	Catalan	esperar_xcomp	27	1.0	0.950293718934
xcomp	xcomp	Catalan	ajudar_xcomp	25	1.0	0.950293718934
xcomp	xcomp	Catalan	assenyalar_xcomp	25	0.92	0.950293718934
xcomp	xcomp	Catalan	comprometre_xcomp	24	1.0	0.950293718934
xcomp	xcomp	Catalan	afegir_xcomp	23	0.565217391304	0.950293718934
xcomp	xcomp	Catalan	assegurar_xcomp	23	0.869565217391	0.950293718934
xcomp	xcomp	Catalan	negar_xcomp	22	1.0	0.950293718934
xcomp	xcomp	Catalan	afirmar_xcomp	19	0.684210526316	0.950293718934
xcomp	xcomp	Catalan	anar_xcomp	18	1.0	0.950293718934
xcomp	xcomp	Catalan	passar_xcomp	18	1.0	0.950293718934
xcomp	xcomp	Catalan	contribuir_xcomp	17	1.0	0.950293718934
xcomp	xcomp	Catalan	proposar_xcomp	17	1.0	0.950293718934
xcomp	xcomp	Catalan	informar_xcomp	17	0.294117647059	0.950293718934
xcomp	xcomp	Catalan	destinat_xcomp	17	1.0	0.950293718934
xcomp	xcomp	Catalan	impedir_xcomp	16	1.0	0.950293718934
xcomp	xcomp	Catalan	consistir_xcomp	16	1.0	0.950293718934
xcomp	xcomp	Catalan	portar_xcomp	15	1.0	0.950293718934
xcomp	xcomp	Catalan	fer_xcomp	15	1.0	0.950293718934
xcomp	xcomp	Catalan	optar_xcomp	14	1.0	0.950293718934
xcomp	xcomp	Catalan	demanar_xcomp	14	1.0	0.950293718934
xcomp	xcomp	Catalan	descartar_xcomp	14	1.0	0.950293718934
xcomp	xcomp	Catalan	insistir_xcomp	14	0.928571428571	0.950293718934
xcomp	xcomp	Catalan	reconèixer_xcomp	13	0.923076923077	0.950293718934
xcomp	xcomp	Catalan	entendre_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	acordar_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	tractar_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	suposar_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	plantejar_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	pensar_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	acusat_xcomp	12	1.0	0.950293718934
xcomp	xcomp	Catalan	manifestar_xcomp	12	0.916666666667	0.950293718934
xcomp	xcomp	Catalan	obligat_xcomp	10	1.0	0.950293718934
xcomp	xcomp	Catalan	declarar_xcomp	10	0.5	0.950293718934
xcomp	xcomp	Catalan	limitar_xcomp	10	1.0	0.950293718934
xcomp	xcomp	Catalan	indicar_xcomp	10	0.8	0.950293718934
xcomp	xcomp	Catalan	a_xcomp	10	0.5	0.950293718934
$Chinese	AGREE
xcomp	xcomp	Chinese	是_xcomp	226	0.977876106195	0.786783042394	# all xcomp deps have same direction
xcomp	xcomp	Chinese	開始_xcomp	102	0.950980392157	0.786783042394
xcomp	xcomp	Chinese	沒有_xcomp	59	0.932203389831	0.786783042394
xcomp	xcomp	Chinese	有_xcomp	34	0.676470588235	0.786783042394
xcomp	xcomp	Chinese	認為_xcomp	31	0.967741935484	0.786783042394
xcomp	xcomp	Chinese	用_xcomp	30	1.0	0.786783042394
xcomp	xcomp	Chinese	決定_xcomp	29	0.862068965517	0.786783042394
xcomp	xcomp	Chinese	無法_xcomp	28	0.928571428571	0.786783042394
xcomp	xcomp	Chinese	負責_xcomp	25	0.92	0.786783042394
xcomp	xcomp	Chinese	宣布_xcomp	18	0.944444444444	0.786783042394
xcomp	xcomp	Chinese	繼續_xcomp	16	1.0	0.786783042394
xcomp	xcomp	Chinese	表示_xcomp	15	0.933333333333	0.786783042394
xcomp	xcomp	Chinese	改_xcomp	14	0.714285714286	0.786783042394
xcomp	xcomp	Chinese	為_xcomp	14	0.928571428571	0.786783042394
xcomp	xcomp	Chinese	說_xcomp	14	0.928571428571	0.786783042394
xcomp	xcomp	Chinese	在_xcomp	12	1.0	0.786783042394
xcomp	xcomp	Chinese	試圖_xcomp	11	1.0	0.786783042394
xcomp	xcomp	Chinese	不是_xcomp	11	0.909090909091	0.786783042394
xcomp	xcomp	Chinese	就是_xcomp	11	1.0	0.786783042394
xcomp	xcomp	Chinese	要求_xcomp	10	0.9	0.786783042394
$Coptic	AGREE
xcomp	xcomp	Coptic	ⲧⲣⲉ_xcomp	43	1.0	1.0	# all xcomp deps have same direction
$Croatian	AGREE
xcomp	xcomp	Croatian	moći_xcomp	635	0.995275590551	0.960954446855	# all xcomp deps have same direction
xcomp	xcomp	Croatian	trebati_xcomp	283	0.996466431095	0.960954446855
xcomp	xcomp	Croatian	morati_xcomp	222	1.0	0.960954446855
xcomp	xcomp	Croatian	biti_xcomp	193	0.989637305699	0.960954446855
xcomp	xcomp	Croatian	postati_xcomp	103	0.990291262136	0.960954446855
xcomp	xcomp	Croatian	željeti_xcomp	99	1.0	0.960954446855
xcomp	xcomp	Croatian	uspjeti_xcomp	53	0.981132075472	0.960954446855
xcomp	xcomp	Croatian	smatrati_xcomp	46	0.913043478261	0.960954446855
xcomp	xcomp	Croatian	početi_xcomp	35	0.971428571429	0.960954446855
xcomp	xcomp	Croatian	htjeti_xcomp	35	0.971428571429	0.960954446855
xcomp	xcomp	Croatian	pokušati_xcomp	32	1.0	0.960954446855
xcomp	xcomp	Croatian	odlučiti_xcomp	31	1.0	0.960954446855
xcomp	xcomp	Croatian	pokušavati_xcomp	28	1.0	0.960954446855
xcomp	xcomp	Croatian	postajati_xcomp	27	0.962962962963	0.960954446855
xcomp	xcomp	Croatian	spreman_xcomp	26	1.0	0.960954446855
xcomp	xcomp	Croatian	kazati_xcomp	26	0.653846153846	0.960954446855
xcomp	xcomp	Croatian	činiti_xcomp	24	0.916666666667	0.960954446855
xcomp	xcomp	Croatian	ostati_xcomp	20	1.0	0.960954446855
xcomp	xcomp	Croatian	planirati_xcomp	20	0.95	0.960954446855
xcomp	xcomp	Croatian	nastaviti_xcomp	20	1.0	0.960954446855
xcomp	xcomp	Croatian	ostajati_xcomp	20	1.0	0.960954446855
xcomp	xcomp	Croatian	smjeti_xcomp	19	1.0	0.960954446855
xcomp	xcomp	Croatian	imati_xcomp	18	0.944444444444	0.960954446855
xcomp	xcomp	Croatian	izjaviti_xcomp	18	0.611111111111	0.960954446855
xcomp	xcomp	Croatian	moguć_xcomp	16	1.0	0.960954446855
xcomp	xcomp	Croatian	namjeravati_xcomp	15	1.0	0.960954446855
xcomp	xcomp	Croatian	reći_xcomp	15	0.6	0.960954446855
xcomp	xcomp	Croatian	potreban_xcomp	15	1.0	0.960954446855
xcomp	xcomp	Croatian	proglasiti_xcomp	14	0.785714285714	0.960954446855
xcomp	xcomp	Croatian	učiniti_xcomp	14	1.0	0.960954446855
xcomp	xcomp	Croatian	nastojati_xcomp	13	1.0	0.960954446855
xcomp	xcomp	Croatian	nazvati_xcomp	12	1.0	0.960954446855
xcomp	xcomp	Croatian	znati_xcomp	12	1.0	0.960954446855
xcomp	xcomp	Croatian	nazivati_xcomp	10	1.0	0.960954446855
xcomp	xcomp	Croatian	stanje_xcomp	10	1.0	0.960954446855
xcomp	xcomp	Croatian	pokazati_xcomp	10	0.8	0.960954446855
$Czech	AGREE
xcomp	xcomp	Czech	moci_xcomp	5322	0.975948891394	0.931691981055	# all xcomp deps have same direction
xcomp	xcomp	Czech	mít_xcomp	3275	0.97679389313	0.931691981055
xcomp	xcomp	Czech	muset_xcomp	2542	0.979543666404	0.931691981055
xcomp	xcomp	Czech	chtít_xcomp	1659	0.975286317058	0.931691981055
xcomp	xcomp	Czech	začít_xcomp	713	0.987377279102	0.931691981055
xcomp	xcomp	Czech	dát_xcomp	474	0.940928270042	0.931691981055
xcomp	xcomp	Czech	snažit_xcomp	447	0.986577181208	0.931691981055
xcomp	xcomp	Czech	dokázat_xcomp	334	0.97005988024	0.931691981055
xcomp	xcomp	Czech	schopný_xcomp	296	0.993243243243	0.931691981055
xcomp	xcomp	Czech	smět_xcomp	273	0.945054945055	0.931691981055
xcomp	xcomp	Czech	který_xcomp	263	1.0	0.931691981055
xcomp	xcomp	Czech	povinný_xcomp	224	0.991071428571	0.931691981055
xcomp	xcomp	Czech	on_xcomp	217	0.953917050691	0.931691981055
xcomp	xcomp	Czech	nechat_xcomp	211	0.985781990521	0.931691981055
xcomp	xcomp	Czech	rozhodnout_xcomp	206	0.966019417476	0.931691981055
xcomp	xcomp	Czech	hodlat_xcomp	188	0.952127659574	0.931691981055
xcomp	xcomp	Czech	začínat_xcomp	182	0.983516483516	0.931691981055
xcomp	xcomp	Czech	umět_xcomp	179	0.938547486034	0.931691981055
xcomp	xcomp	Czech	ten_xcomp	139	0.892086330935	0.931691981055
xcomp	xcomp	Czech	pokusit_xcomp	138	0.978260869565	0.931691981055
xcomp	xcomp	Czech	umožňovat_xcomp	132	0.977272727273	0.931691981055
xcomp	xcomp	Czech	přestat_xcomp	120	0.983333333333	0.931691981055
xcomp	xcomp	Czech	ochotný_xcomp	119	0.974789915966	0.931691981055
xcomp	xcomp	Czech	dovést_xcomp	112	1.0	0.931691981055
xcomp	xcomp	Czech	odmítnout_xcomp	107	0.953271028037	0.931691981055
xcomp	xcomp	Czech	umožnit_xcomp	106	0.990566037736	0.931691981055
xcomp	xcomp	Czech	potřebovat_xcomp	102	0.990196078431	0.931691981055
xcomp	xcomp	Czech	já_xcomp	96	0.958333333333	0.931691981055
xcomp	xcomp	Czech	stačit_xcomp	96	0.96875	0.931691981055
xcomp	xcomp	Czech	pomoci_xcomp	87	0.965517241379	0.931691981055
xcomp	xcomp	Czech	pokoušet_xcomp	86	0.988372093023	0.931691981055
xcomp	xcomp	Czech	dovolit_xcomp	73	0.972602739726	0.931691981055
xcomp	xcomp	Czech	znamenat_xcomp	70	1.0	0.931691981055
xcomp	xcomp	Czech	připravený_xcomp	66	1.0	0.931691981055
xcomp	xcomp	Czech	pomáhat_xcomp	58	0.948275862069	0.931691981055
xcomp	xcomp	Czech	odmítat_xcomp	58	0.965517241379	0.931691981055
xcomp	xcomp	Czech	naučit_xcomp	58	0.98275862069	0.931691981055
xcomp	xcomp	Czech	zdát_xcomp	49	1.0	0.931691981055
xcomp	xcomp	Czech	člověk_xcomp	47	0.936170212766	0.931691981055
xcomp	xcomp	Czech	nucený_xcomp	45	1.0	0.931691981055
xcomp	xcomp	Czech	vědět_xcomp	44	0.818181818182	0.931691981055
xcomp	xcomp	Czech	dovolovat_xcomp	42	1.0	0.931691981055
xcomp	xcomp	Czech	zůstat_xcomp	41	0.878048780488	0.931691981055
xcomp	xcomp	Czech	chystat_xcomp	39	1.0	0.931691981055
xcomp	xcomp	Czech	se_xcomp	38	0.815789473684	0.931691981055
xcomp	xcomp	Czech	být_xcomp	36	0.944444444444	0.931691981055
xcomp	xcomp	Czech	doporučovat_xcomp	34	0.970588235294	0.931691981055
xcomp	xcomp	Czech	učit_xcomp	33	0.969696969697	0.931691981055
xcomp	xcomp	Czech	přestávat_xcomp	33	1.0	0.931691981055
xcomp	xcomp	Czech	jít_xcomp	33	0.939393939394	0.931691981055
xcomp	xcomp	Czech	doporučit_xcomp	32	0.96875	0.931691981055
xcomp	xcomp	Czech	přát_xcomp	30	0.966666666667	0.931691981055
xcomp	xcomp	Czech	co_xcomp	28	1.0	0.931691981055
xcomp	xcomp	Czech	považovat_xcomp	28	0.892857142857	0.931691981055
xcomp	xcomp	Czech	ty_xcomp	26	0.923076923077	0.931691981055
xcomp	xcomp	Czech	mínit_xcomp	26	0.884615384615	0.931691981055
xcomp	xcomp	Czech	pracovat_xcomp	25	0.92	0.931691981055
xcomp	xcomp	Czech	stát_xcomp	25	0.76	0.931691981055
xcomp	xcomp	Czech	navrhovat_xcomp	24	1.0	0.931691981055
xcomp	xcomp	Czech	cítit_xcomp	24	0.791666666667	0.931691981055
xcomp	xcomp	Czech	umožňující_xcomp	23	1.0	0.931691981055
xcomp	xcomp	Czech	nechávat_xcomp	22	0.954545454545	0.931691981055
xcomp	xcomp	Czech	nutit_xcomp	22	1.0	0.931691981055
xcomp	xcomp	Czech	dávat_xcomp	22	0.863636363636	0.931691981055
xcomp	xcomp	Czech	oprávněný_xcomp	21	1.0	0.931691981055
xcomp	xcomp	Czech	podařit_xcomp	21	1.0	0.931691981055
xcomp	xcomp	Czech	vidět_xcomp	21	0.571428571429	0.931691981055
xcomp	xcomp	Czech	zkusit_xcomp	21	0.952380952381	0.931691981055
xcomp	xcomp	Czech	to_xcomp	21	1.0	0.931691981055
xcomp	xcomp	Czech	zapomenout_xcomp	20	1.0	0.931691981055
xcomp	xcomp	Czech	jenž_xcomp	20	1.0	0.931691981055
xcomp	xcomp	Czech	skončit_xcomp	20	0.85	0.931691981055
xcomp	xcomp	Czech	působit_xcomp	19	0.842105263158	0.931691981055
xcomp	xcomp	Czech	sloužit_xcomp	19	0.894736842105	0.931691981055
xcomp	xcomp	Czech	zkoušet_xcomp	18	0.888888888889	0.931691981055
xcomp	xcomp	Czech	bát_xcomp	18	0.944444444444	0.931691981055
xcomp	xcomp	Czech	donutit_xcomp	18	1.0	0.931691981055
xcomp	xcomp	Czech	slovo_xcomp	17	0.941176470588	0.931691981055
xcomp	xcomp	Czech	rozhodnutý_xcomp	16	1.0	0.931691981055
xcomp	xcomp	Czech	zvyklý_xcomp	16	1.0	0.931691981055
xcomp	xcomp	Czech	ukládat_xcomp	15	0.866666666667	0.931691981055
xcomp	xcomp	Czech	odvážit_xcomp	15	0.866666666667	0.931691981055
xcomp	xcomp	Czech	každý_xcomp	15	1.0	0.931691981055
xcomp	xcomp	Czech	přijít_xcomp	15	0.733333333333	0.931691981055
xcomp	xcomp	Czech	stihnout_xcomp	15	0.866666666667	0.931691981055
xcomp	xcomp	Czech	toužit_xcomp	15	0.933333333333	0.931691981055
xcomp	xcomp	Czech	skutečnost_xcomp	14	0.857142857143	0.931691981055
xcomp	xcomp	Czech	smlouva_xcomp	14	0.214285714286	0.931691981055
xcomp	xcomp	Czech	uložit_xcomp	14	0.928571428571	0.931691981055
xcomp	xcomp	Czech	práce_xcomp	14	0.785714285714	0.931691981055
xcomp	xcomp	Czech	kdo_xcomp	14	1.0	0.931691981055
xcomp	xcomp	Czech	odhodlaný_xcomp	14	0.928571428571	0.931691981055
xcomp	xcomp	Czech	dostat_xcomp	14	0.714285714286	0.931691981055
xcomp	xcomp	Czech	dílo_xcomp	13	0.923076923077	0.931691981055
xcomp	xcomp	Czech	věda_xcomp	13	0.846153846154	0.931691981055
xcomp	xcomp	Czech	zavázat_xcomp	13	1.0	0.931691981055
xcomp	xcomp	Czech	společnost_xcomp	13	0.846153846154	0.931691981055
xcomp	xcomp	Czech	ukázat_xcomp	12	0.916666666667	0.931691981055
xcomp	xcomp	Czech	bránit_xcomp	12	1.0	0.931691981055
xcomp	xcomp	Czech	klást_xcomp	12	0.75	0.931691981055
xcomp	xcomp	Czech	sedět_xcomp	12	0.916666666667	0.931691981055
xcomp	xcomp	Czech	navrhnout_xcomp	12	0.916666666667	0.931691981055
xcomp	xcomp	Czech	*_xcomp	11	0.818181818182	0.931691981055
xcomp	xcomp	Czech	překonat_xcomp	11	0.909090909091	0.931691981055
xcomp	xcomp	Czech	jazyk_xcomp	11	0.909090909091	0.931691981055
xcomp	xcomp	Czech	říci_xcomp	11	0.181818181818	0.931691981055
xcomp	xcomp	Czech	návrh_xcomp	11	0.727272727273	0.931691981055
xcomp	xcomp	Czech	teorie_xcomp	11	1.0	0.931691981055
xcomp	xcomp	Czech	vystupovat_xcomp	10	1.0	0.931691981055
xcomp	xcomp	Czech	hráč_xcomp	10	0.8	0.931691981055
xcomp	xcomp	Czech	počít_xcomp	10	1.0	0.931691981055
xcomp	xcomp	Czech	troufat_xcomp	10	1.0	0.931691981055
xcomp	xcomp	Czech	systém_xcomp	10	0.8	0.931691981055
xcomp	xcomp	Czech	část_xcomp	10	0.9	0.931691981055
xcomp	xcomp	Czech	strana_xcomp	10	0.9	0.931691981055
xcomp	xcomp	Czech	čtenář_xcomp	10	0.9	0.931691981055
xcomp	xcomp	Czech	snažící_xcomp	10	1.0	0.931691981055
xcomp	xcomp	Czech	váhat_xcomp	10	0.9	0.931691981055
xcomp	xcomp	Czech	vydržet_xcomp	10	0.6	0.931691981055
$Danish	GERMANIC
xcomp	xcomp	Danish	være_xcomp	88	0.920454545455	0.686403508772	# all xcomp deps have same direction
xcomp	xcomp	Danish	få_xcomp	62	0.838709677419	0.686403508772
xcomp	xcomp	Danish	lade_xcomp	46	0.978260869565	0.686403508772
xcomp	xcomp	Danish	se_xcomp	20	0.75	0.686403508772
xcomp	xcomp	Danish	blive_xcomp	13	0.923076923077	0.686403508772
$Dutch	GERMANIC
xcomp	xcomp	Dutch	moeten_xcomp	542	0.953874538745	0.673242909988 # willen is an aux
xcomp	xcomp	Dutch	noemen_xcomp	253	0.0869565217391	0.673242909988
xcomp	xcomp	Dutch	blijven_xcomp	68	1.0	0.673242909988
xcomp	xcomp	Dutch	maken_xcomp	68	0.279411764706	0.673242909988
xcomp	xcomp	Dutch	vinden_xcomp	63	0.68253968254	0.673242909988
xcomp	xcomp	Dutch	hebben_xcomp	59	0.610169491525	0.673242909988
xcomp	xcomp	Dutch	zien_xcomp	54	0.888888888889	0.673242909988
xcomp	xcomp	Dutch	met_xcomp	41	1.0	0.673242909988
xcomp	xcomp	Dutch	komen_xcomp	33	1.0	0.673242909988
xcomp	xcomp	Dutch	doen_xcomp	32	0.90625	0.673242909988
xcomp	xcomp	Dutch	beschouwen_xcomp	32	0.5	0.673242909988
xcomp	xcomp	Dutch	konden_xcomp	27	0.925925925926	0.673242909988
xcomp	xcomp	Dutch	houden_xcomp	27	0.333333333333	0.673242909988
xcomp	xcomp	Dutch	achten_xcomp	22	0.5	0.673242909988
xcomp	xcomp	Dutch	stellen_xcomp	21	0.333333333333	0.673242909988
xcomp	xcomp	Dutch	voelen_xcomp	15	0.6	0.673242909988
xcomp	xcomp	Dutch	gebruiken_xcomp	13	0.538461538462	0.673242909988
xcomp	xcomp	Dutch	krijgen_xcomp	12	0.416666666667	0.673242909988
xcomp	xcomp	Dutch	tonen_xcomp	12	0.833333333333	0.673242909988
$English	AGREE
xcomp	xcomp	English	have_xcomp	331	0.996978851964	0.981310330663	# all xcomp deps have same direction
xcomp	xcomp	English	want_xcomp	312	1.0	0.981310330663
xcomp	xcomp	English	make_xcomp	262	1.0	0.981310330663
xcomp	xcomp	English	let_xcomp	220	1.0	0.981310330663
xcomp	xcomp	English	try_xcomp	191	1.0	0.981310330663
xcomp	xcomp	English	get_xcomp	170	0.982352941176	0.981310330663
xcomp	xcomp	English	like_xcomp	166	0.993975903614	0.981310330663
xcomp	xcomp	English	need_xcomp	165	1.0	0.981310330663
xcomp	xcomp	English	go_xcomp	147	0.986394557823	0.981310330663
xcomp	xcomp	English	seem_xcomp	134	1.0	0.981310330663
xcomp	xcomp	English	become_xcomp	124	0.959677419355	0.981310330663
xcomp	xcomp	English	feel_xcomp	104	1.0	0.981310330663
xcomp	xcomp	English	keep_xcomp	94	1.0	0.981310330663
xcomp	xcomp	English	able_xcomp	93	1.0	0.981310330663
xcomp	xcomp	English	call_xcomp	81	0.987654320988	0.981310330663
xcomp	xcomp	English	look_xcomp	70	1.0	0.981310330663
xcomp	xcomp	English	find_xcomp	70	0.942857142857	0.981310330663
xcomp	xcomp	English	say_xcomp	68	0.602941176471	0.981310330663
xcomp	xcomp	English	help_xcomp	65	1.0	0.981310330663
xcomp	xcomp	English	begin_xcomp	60	0.95	0.981310330663
xcomp	xcomp	English	start_xcomp	56	1.0	0.981310330663
xcomp	xcomp	English	ask_xcomp	54	0.962962962963	0.981310330663
xcomp	xcomp	English	use_xcomp	53	0.981132075472	0.981310330663
xcomp	xcomp	English	continue_xcomp	50	0.98	0.981310330663
xcomp	xcomp	English	remain_xcomp	49	0.959183673469	0.981310330663
xcomp	xcomp	English	be_xcomp	43	0.906976744186	0.981310330663
xcomp	xcomp	English	decide_xcomp	41	1.0	0.981310330663
xcomp	xcomp	English	allow_xcomp	38	1.0	0.981310330663
xcomp	xcomp	English	know_xcomp	37	1.0	0.981310330663
xcomp	xcomp	English	consider_xcomp	37	1.0	0.981310330663
xcomp	xcomp	English	tell_xcomp	37	0.918918918919	0.981310330663
xcomp	xcomp	English	think_xcomp	30	0.866666666667	0.981310330663
xcomp	xcomp	English	expect_xcomp	29	1.0	0.981310330663
xcomp	xcomp	English	suppose_xcomp	29	0.965517241379	0.981310330663
xcomp	xcomp	English	hope_xcomp	29	1.0	0.981310330663
xcomp	xcomp	English	see_xcomp	28	1.0	0.981310330663
xcomp	xcomp	English	leave_xcomp	28	1.0	0.981310330663
xcomp	xcomp	English	refuse_xcomp	27	1.0	0.981310330663
xcomp	xcomp	English	likely_xcomp	24	1.0	0.981310330663
xcomp	xcomp	English	willing_xcomp	24	1.0	0.981310330663
xcomp	xcomp	English	choose_xcomp	22	1.0	0.981310330663
xcomp	xcomp	English	stop_xcomp	22	1.0	0.981310330663
xcomp	xcomp	English	come_xcomp	21	1.0	0.981310330663
xcomp	xcomp	English	believe_xcomp	20	0.95	0.981310330663
xcomp	xcomp	English	intend_xcomp	20	1.0	0.981310330663
xcomp	xcomp	English	name_xcomp	20	1.0	0.981310330663
xcomp	xcomp	English	ready_xcomp	19	1.0	0.981310330663
xcomp	xcomp	English	appear_xcomp	19	1.0	0.981310330663
xcomp	xcomp	English	mean_xcomp	18	1.0	0.981310330663
xcomp	xcomp	English	remember_xcomp	17	0.882352941176	0.981310330663
xcomp	xcomp	English	enjoy_xcomp	16	1.0	0.981310330663
xcomp	xcomp	English	recommend_xcomp	16	1.0	0.981310330663
xcomp	xcomp	English	enable_xcomp	16	1.0	0.981310330663
xcomp	xcomp	English	seek_xcomp	16	1.0	0.981310330663
xcomp	xcomp	English	attempt_xcomp	15	1.0	0.981310330663
xcomp	xcomp	English	require_xcomp	15	1.0	0.981310330663
xcomp	xcomp	English	tend_xcomp	15	1.0	0.981310330663
xcomp	xcomp	English	plan_xcomp	15	1.0	0.981310330663
xcomp	xcomp	English	sound_xcomp	14	0.928571428571	0.981310330663
xcomp	xcomp	English	love_xcomp	14	1.0	0.981310330663
xcomp	xcomp	English	forget_xcomp	14	1.0	0.981310330663
xcomp	xcomp	English	turn_xcomp	14	1.0	0.981310330663
xcomp	xcomp	English	prove_xcomp	13	1.0	0.981310330663
xcomp	xcomp	English	unable_xcomp	13	1.0	0.981310330663
xcomp	xcomp	English	encourage_xcomp	12	1.0	0.981310330663
xcomp	xcomp	English	force_xcomp	12	1.0	0.981310330663
xcomp	xcomp	English	fail_xcomp	12	1.0	0.981310330663
xcomp	xcomp	English	do_xcomp	12	1.0	0.981310330663
xcomp	xcomp	English	end_xcomp	11	1.0	0.981310330663
xcomp	xcomp	English	invite_xcomp	11	1.0	0.981310330663
xcomp	xcomp	English	wish_xcomp	11	1.0	0.981310330663
xcomp	xcomp	English	prepare_xcomp	11	1.0	0.981310330663
xcomp	xcomp	English	agree_xcomp	11	0.909090909091	0.981310330663
xcomp	xcomp	English	manage_xcomp	10	1.0	0.981310330663
xcomp	xcomp	English	learn_xcomp	10	1.0	0.981310330663
$Estonian	AGREE
xcomp	xcomp	Estonian	hakkama_xcomp	130	0.815384615385	0.810200668896	# all xcomp deps have same direction
xcomp	xcomp	Estonian	tahtma_xcomp	99	0.939393939394	0.810200668896 # volition
xcomp	xcomp	Estonian	saama_xcomp	58	0.568965517241	0.810200668896
xcomp	xcomp	Estonian	suutma_xcomp	56	0.946428571429	0.810200668896
xcomp	xcomp	Estonian	jääma_xcomp	53	0.867924528302	0.810200668896
xcomp	xcomp	Estonian	olema_xcomp	42	0.833333333333	0.810200668896
xcomp	xcomp	Estonian	minema_xcomp	41	0.707317073171	0.810200668896
xcomp	xcomp	Estonian	püüdma_xcomp	36	0.972222222222	0.810200668896
xcomp	xcomp	Estonian	muutuma_xcomp	34	0.764705882353	0.810200668896
